Artwork Title,Bibliography,Catalogue ID,Coverage,Creator,Current Location,Date,Link,New Attribution (Artist),Present Owner,Provenance,Publisher,Recent Auction?,Relation,Rights,Title,added,extended_resources_exhibit_pages,featured,files_count,files_resource,files_url,id,item_type_id,item_type_name,item_type_resource,item_type_url,modified,owner_id,owner_resource,owner_url,public,tags,url
None,None,None,-0.14289,David Teniers II,Royal Collections,1645,"<a href=""http://www.royalcollection.org.uk/collection/search#/64/collection/405326/peasants-dancing-outside-a-country-house"">http://www.royalcollection.org.uk/collection/search#/64/collection/405326/peasants-dancing-outside-a-country-house</a>",Buckingham Palace,"<a href=""https://www.royalcollection.org.uk/visit/the-state-rooms-buckingham-palace"">Buckingham Palace</a>","Purchased by George IV from Sir Thomas Baring as part of a group of 86 Dutch and Flemish paintings, most of which were collected by Sir Thomas’s father, Sir Francis Baring; they arrived at Carlton House on 6 May 1814; previously belonged to Jan Gildemeester. Clearly greatly valued by George IV whose inventory of 1819 describes it as a ‘brilliant and spirited picture supposed to have been for the top of his harpsichord’ and values it at 600 guineas.",None,None,None,None,Peasants Dancing Outside of a Country House,2015-12-30T14:54:33+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1712,1712,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:33:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Buckingham Palace, David Teniers II, Royal Collection",http://northbrook.omeka.net/api/items/1712
None,None,None,-0.14289,Aelbert Cuyp,Royal Collections,c. 1655-1659,"<a href=""http://www.royalcollection.org.uk/collection/search#/65/collection/405827/an-evening-landscape-with-figures-and-sheep"">http://www.royalcollection.org.uk/collection/search#/65/collection/405827/an-evening-landscape-with-figures-and-sheep</a>",Buckingham Palace,"<a href=""https://www.royalcollection.org.uk/visit/the-state-rooms-buckingham-palace"">Buckingham Palace</a>","J.van der Linden van Slingeland, his sale Dordrecht 1785; bought Fouquet; Jan Gildemeester, his sale Amsterdam 1800; bought Telting; Sir Thomas Baring; purchased with his collection by the Prince Regent in 1814.",None,None,None,None,Evening Landscape with Figures and Sheep,2015-12-30T14:54:33+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1713,1713,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:33:51+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Aelbert Cuyp, Royal Collection",http://northbrook.omeka.net/api/items/1713
None,None,None,None,Johannes Christiaan Schotel,Unknown,None,"<a href=""http://www.invaluable.co.uk/auction-lot/johannes-christiaan-schotel-1787-1838-a-man-o-w-82-c-m147d55tvv"">http://www.invaluable.co.uk/auction-lot/johannes-christiaan-schotel-1787-1838-a-man-o-w-82-c-m147d55tvv</a>","Provenance of ""Countess of Northbrook""",None,The Countess of Northbrook.,None,Yes,None,None,A Man O'War and Small Craft Becalmed at the Mouth of a River,2015-12-30T14:54:33+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1714,1714,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:04:50+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Johannes Christiaan Schotel, Unknown",http://northbrook.omeka.net/api/items/1714
None,None,None,United Kingdom,Bernard van Orley,Polesden Lacey,1520-1525,"<a href=""http://www.nationaltrustcollections.org.uk/object/1246465"">http://www.nationaltrustcollections.org.uk/object/1246465</a>",Not found in catalogue- but provenance says purchased as by Mabuse,"<a href=""http://www.nationaltrust.org.uk/polesden-lacey"">Polesden Lacey</a>","Joseph Ruston sale, Christie's, 21 May 1898, lot 86, as Mabuse, bought by Colnaghi; Earl of Northbrook, 42 Portman Square, London as Mabuse, (collection disposed of by Colnaghi during early 1930's when Mrs Greville must have acquired the picture); bequeathed by Margaret McEwan, The Hon. Mrs Ronald Greville (1863-1942) with Polesden Lacey, to the National Trust, in memory of her father, William McEwan (1827-1913).",None,None,None,None,Madonna and Child,2015-12-30T14:54:33+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1715,1715,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:35:46+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Bernard Van Orley, National Trust (UK), Polesden Lacey",http://northbrook.omeka.net/api/items/1715
None,None,None,United Kingdom,Michael Sweerts,Wallace Collection,c. 1650,"<a href=""http://wallacelive.wallacecollection.org/eMuseumPlus?service=ExternalInterface&amp;module=collection&amp;objectId=65175&amp;viewType=detailView"">http://wallacelive.wallacecollection.org/eMuseumPlus?service=ExternalInterface&amp;module=collection&amp;objectId=65175&amp;viewType=detailView</a>",None,"<a href=""http://www.wallacecollection.org"">Wallace Collection</a>","Sir Thomas Baring; his sale, Christie's, 02 June 1848, no. 119; Richard Seymour-Conway, 4th Marquess of Hertford.",None,None,None,None,"Portrait of a Man, possibly Jean Deutz, with a Red Cloak",2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1716,1716,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:36:17+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Michael Sweerts, Wallace Collection",http://northbrook.omeka.net/api/items/1716
None,None,None,United Kingdom,Antoine Watteau,Wallace Collection,c. 1714-1717,"<a href=""http://wallacelive.wallacecollection.org/eMuseumPlus?service=ExternalInterface&amp;module=collection&amp;objectId=65321&amp;viewType=detailView"">http://wallacelive.wallacecollection.org/eMuseumPlus?service=ExternalInterface&amp;module=collection&amp;objectId=65321&amp;viewType=detailView</a>",None,"<a href=""http://www.wallacecollection.org"">Wallace Collection</a>","Johann Anton de Peters; his sale, Paris, 09 March 1779, no. 95/ Mme. de Peters sale, Paris, 5 November 1787, no. 129. Sir Thomas Baring; his sale, Christie's, 2 June 1848, no. 115; Samuel Mawson; Lord Henry Seymour; Sir Richard Wallace, 1859.",None,None,None,None,Voulez vous triompher des Belles?,2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1717,1717,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:36:50+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Antoine Watteau, Wallace Collection",http://northbrook.omeka.net/api/items/1717
None,None,None,None,Edward Lear,Unknown,None,"<a href=""http://www.christies.com/lotfinder/drawings-watercolors/edward-lear-montenegro-5529531-details.aspx"">http://www.christies.com/lotfinder/drawings-watercolors/edward-lear-montenegro-5529531-details.aspx</a>",None,None,"Thomas George Baring, 1st Earl of Northbrook and by descent until,
Anonymous sale; Christie's, London, 17 November 1992, lot 100.
with Artemis, London, where acquired by Christian Peper, 1996.",None,Yes,None,None,Montenegro,2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1718,1718,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:04:29+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Edward Lear, Unknown",http://northbrook.omeka.net/api/items/1718
None,None,None,USA,Antoine Watteau,NGA DC,probably 1720,"<a href=""http://www.nga.gov/content/ngaweb/Collection/art-object-page.32687.html"">http://www.nga.gov/content/ngaweb/Collection/art-object-page.32687.html</a>",None,"<a href=""http://www.nga.gov"">National Gallery of Art, Washington DC</a>","Possibly commissioned by Dr. Richard Mead [1673-1754], London; (his estate sale, Langford, London, 20-22 March 1754, 3rd day, no. 43, paired with no. 42, A Pastoral Conversation); Alderman William Beckford [1709-1770], London and Fonthill, Wiltshire, or his brother, Richard Beckford [d. 1756], London.[1] Roger Harenc [d. 1763], London;[2] (his estate sale, Langford, London, 1-3 March 1764, 3rd day, no. 52, a pair with A Musical Conversation [each day's lots begin with no. 1]); Augustus Henry, 3rd duke of Grafton [1735-1811], Euston Hall and London. acquired between 1851 and 1856 by Thomas Baring [1799-1873];[3] by inheritance to his nephew, Thomas George Baring, 1st earl of Northbrook [1826-1904], London; (Asher Wertheimer, London); purchased 1888 by (Thos. Agnew and Sons, Ltd., London); sold the same year to Edward Cecil Guinness, 1st earl of Iveagh [1847-1927], Elveden Hall, Suffolk, and Iveagh, County Down;[4] by inheritance to his third son, Walter Edward Guinness, 1st baron Moyne [1880-1944], London; purchased 18 February 1930 by (Wildenstein & Co., Inc., Paris, New York, and London).[5] Baron Heinrich Thyssen-Bornemisza [1875-1947], Schloss Rohoncz, Rechnitz, Hungary, and Amsterdam, by July 1930.[6] (Wildenstein & Co., Inc., Paris, New York, and London), by December 1936; purchased 23 November 1942 by the Samuel H. Kress Foundation, New York;[7] gift 1946 to NGA.

[1] See Robert Raines, ""Watteau and 'Watteaus' in England before 1760,"" Gazette des Beaux-Arts 51 (February 1977): 62, for a discussion of which Beckford might have purchased the painting. William was his brother Richard's heir, and although William always resided in England, Richard lived mostly on the family's plantations in Jamaica. He only lived in London from late 1754 until late the next year, and he died in France early in 1756. If Richard owned the painting, it might possibly have been part of the ""useful and ornamental furnishings"" of his London house that were sold by his executors in April 1756 to Sir James Colebrooke, whose name is sometimes included in the provenance. See F.H.W. Sheppard, Survey of London, vol. 33, The Parish of St. Anne Soho, London, 1966: 89, for details about ownership of the house by Beckford and subsequent purchasers.

[2] Sometimes spelled ""Harene."" The title page of the 1764 sale catalogue clearly spells the name with a final ""c."" If this is the same Roger Harenc whose daughter, Susanna Mary Harenc, married Sir Archibald Edmonstone, 1st baronet Edmonstone, Harenc appears to have been born in Paris, came to England in the early 1720s, married an Englishwoman, and prospered in business. He is recorded as the buyer of Watteau paintings in sales in England in the 1740s and 1750s.

[3] Gustav Friedrich Waagen, Galleries and Cabinets of Art in Great Britain: Being an Account of More than Forty Collections of Paintings, Drawings, Sculptures, Mss., etc. etc. visited in 1854 and 1956, and now for the first time described, London, 1957: 96-97, records additions to the Baring collection since his visit in 1851.

[4] See Richard Kingzett of Agnew, letter to Colin Eisler, 21 November 1968, NGA curatorial files: ""[W]e bought the picture from the famous dealer, Wertheimer, in 1888 and sold it to Lord Iveagh in the same year. No provenance is given in our entry for the picture."" Later references identify the Wertheimer as Asher, rather than his brother Charles, who was also an art dealer.

[5] This information is in Wildenstein records, and was kindly shared with the NGA by Ay-Whang Hsia of Wildenstein via a copy of her 5 November 2008 e-mail to Katharine Baetjer (copy in NGA curatorial files). Colin Eisler (Paintings from the Samuel H. Kress Collection: European Schools Excluding Italian, Oxford, 1977: 304 and n. 48), on the basis of a remark in René Gimpel, Journal d'un collectionneur, marchand de tableaux, Paris, 1963: 275, assumed the painting was with Wildenstein in 1924. However, this was discounted by Joseph Baillio of Wildenstein, who instead interpreted the remark to indicate that Nathan Wildenstein was simply asking Gimpel for his help in acquiring the painting (see A Gift to America: Masterpieces of European Painting from the Samuel H. Kress Collection, Exh. cat. North Carolina Museum of Art; The Museum of Fine Arts, Houston; The Seattle Art Museum; Fine Arts Museums of San Francisco; New York, 1994: 210 n. 3). The provenance supplied by Wildenstein to the Kress Foundation in 1942 (NGA curatorial files) incorrectly lists Walter Guinness and Lord Moyne as separate individuals and places the Thyssen-Bornemisza ownership between them, but it does not indicate the company had the painting more than once.

[6] The painting was in an exhibition of the Thyssen-Bornemisza collection that opened in July 1930. However, Wildenstein has no record of exactly when between February and July 1930 ownership of the painting changed hands (see Ay-Whang Hsia's e-mail of 5 November 2008; copy in NGA curatorial files).

[7] Wildenstein records provide the date by which the painting was with their New York office, and the sale date to the Kress Foundation (see Ay-Whang Hsia's e-mail of 5 November 2008; copy in NGA curatorial files).",None,None,None,None,The Italian Comedians,2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1719,1719,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:37:27+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Antoine Watteau, NGA DC",http://northbrook.omeka.net/api/items/1719
None,None,None,USA,Francesco Benaglio,NGA DC,c. 1470-1475,"<a href=""http://www.nga.gov/content/ngaweb/Collection/art-object-page.41666.html"">http://www.nga.gov/content/ngaweb/Collection/art-object-page.41666.html</a>",None,"<a href=""http://www.nga.gov"">National Gallery of Art, Washington DC</a>","Sir Francis Baring, 1st Bt. [1740-1810], London;[1] (sale, Christie's, London, 15 March 1805, no. 51, as by Francesco di Ladi);[2] (Thomas Winstanley, Liverpool); William Roscoe [1753-1831], Liverpool, by 1813, sold before 1816.[3] Private collection, England. (sale, Robinson, Fisher & Harding, London, 27 November 1924, no. 99, as St. Francis by C. Crivelli).[4] Art market, London, by 1933.[5] (Count Alessandro Contini-Bonacossi, Florence);[6] purchased July 1948 by the Samuel H. Kress Foundation, New York;[7] gift 1952 to NGA.

[1] On this collector, see Francis Haskell, Rediscoveries in art: some aspects of taste, fashion, and collecting in England and France, Ithaca, 1976: 72.

[2] Burton Fredericksen (in The Index of paintings sold in the British Isles during the nineteenth century, 4 vols. Santa Barbara, 1988: 1:49, 295) established the painting's ownership, which is not specified in the sale catalogue, on the basis of an annotated copy of the catalogue in the files of Christie's in London.

[3] See Michael Compton, ""William Roscoe and Early Collectors of Italian Primitives,"" Liverpool Bulletin 9 (1960-1961): 47. Hugh Macandrew (letter of 11 September 1961 to William Campbell, in NGA curatorial files) transcribes a description of the painting in Roscoe's hand from a manuscript catalogue of his collection (Roscoe Papers, Liverpool Library, 3897).

[4] Everett Fahy (his letter of 19 November 1984 in NGA curatorial files) called attention to a Cooper negative of the painting in the Frick Art Reference Library in New York; the photograph, taken on the occasion of the sale in 1924 in London, shows the painting dirty and with a check running vertically through the figure, but otherwise with an aspect not unlike the present one.

[5] According to Evelyn Sandberg-Vavalà, ""Francesco Benaglio,"" Art in America 21 (1933): 62-63.

[6] By April 1948 (the date of Roberto Longhi's expertise, copy in NGA curatorial files), the panel must already have been with Contini-Bonacossi, for whom Longhi wrote his opinion in Italian (his expertises for the Kress Foundation are usually in English).

[7] The Kress Foundation made an offer to Contini-Bonacossi on 7 June 1948 for a group of twenty-eight paintings, including the Benaglio; the offer was accepted on 11 July 1948 (see copies of correspondence in NGA curatorial files).",None,None,None,None,Saint Jerome,2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1720,1720,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-03T21:57:19+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Francesco Benaglio, NGA DC",http://northbrook.omeka.net/api/items/1720
None,None,None,USA,Benjamin West,DIA,1802,"<a href=""http://www.dia.org/object-info/664a7429-f5e2-47d6-99de-1edf5ad3bcf9.aspx?position=1"">http://www.dia.org/object-info/664a7429-f5e2-47d6-99de-1edf5ad3bcf9.aspx?position=1</a>",None,"<a href=""http://www.dia.org"">Detroit Institute of Arts</a>","Sir Francis Baring, Bt., London, 1802; his son, Sir Thomas Baring, Bt., 1848. Baring sale, Christies, London, June 2-3, 1848, lot 26. A. Leonard Nicholson, London. Acquired in 1913.",None,None,None,None,Belisarius and the Boy,2015-12-30T14:54:34+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1721,1721,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:38:38+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Benjamin West, DIA",http://northbrook.omeka.net/api/items/1721
None,None,None,None,Edward Lear,Unknown,None,"<a href=""http://www.christies.com/lotfinder/paintings/edward-lear-kom-ombos-egypt-5318411-details.aspx"">http://www.christies.com/lotfinder/paintings/edward-lear-kom-ombos-egypt-5318411-details.aspx</a>",None,None,"Thomas Baring, Earl of Northbrook, Stratton Park.
Anonymous sale; Christie's, London, 22 November 1985, lot 76.
with Agnew's, London.",None,Yes,None,None,"Kom Ombos, Egypt",2015-12-30T14:54:35+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1722,1722,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:04:18+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Edward Lear, Unknown",http://northbrook.omeka.net/api/items/1722
None,None,None,None,Richard Parks Bonington,Tate Britain,c. 1828,"<a href=""http://www.tate.org.uk/art/artworks/bonington-venice-ducal-palace-with-a-religious-procession-n05789"">http://www.tate.org.uk/art/artworks/bonington-venice-ducal-palace-with-a-religious-procession-n05789</a><a><br /></a>",See http://www.tate.org.uk/download/file/fid/36857 for provenance,"<a href=""http://www.tate.org.uk"">Tate Britain</a>","coll of Lord Northbrook, Stratton Park, before 1893; Sir Thomas Baring; …; Frederick John Nettlefold by 1933",None,None,None,None,"Venice, Ducal Palace with a Religious Procession",2015-12-30T14:54:35+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1723,1723,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-17T14:14:53+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Richard Parks Bonington, Tate Britain",http://northbrook.omeka.net/api/items/1723
None,None,None,None,Sir Thomas Gainsborough,Worcester Art Museum,about 1763-1764,"<p><a href=""https://shar.es/16aybT"">https://shar.es/16aybT</a></p>
<p> </p>",See https://books.google.com/books?id=2LWP8AIwr9cC&lpg=PA447&ots=UIi_tILkmP&dq=provenance%20AND%20%22Thomas%20Baring%22&pg=PA32#v=onepage&q=%22Thomas%20Baring%22&f=false for more info on provenance,"<a href=""http://www.worcesterart.org"">Worcester Art Museum</a>",None,"<a href=""https://books.google.com/books?id=2LWP8AIwr9cC&amp;lpg=PA447&amp;ots=UIi_tILkmP&amp;dq=provenance%20AND%20%22Thomas%20Baring%22&amp;pg=PA32#v=onepage&amp;q=%22Thomas%20Baring%22&amp;f=false""><span>https://books.google.com/books?id=2LWP8AIwr9cC&amp;lpg=PA447&amp;ots=UIi_tILkmP&amp;dq=provenance%20AND%20%22Thomas%20Baring%22&amp;pg=PA32#v=onepage&amp;q=%22Thomas%20Baring%22&amp;f=false</span></a>",None,None,None,Portrait of the Artist's Daughters,2015-12-30T14:54:35+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1724,1724,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-10T17:16:20+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Sir Thomas Gainsborough, Worcester Art Museum",http://northbrook.omeka.net/api/items/1724
None,None,None,None,Jacob van Ruisdael,"National Museum of Western Art, Tokyo",None,"<a href=""http://collection.nmwa.go.jp/en/P.1980-0002.html"">http://collection.nmwa.go.jp/en/P.1980-0002.html</a>",None,"<a href=""http://www.nmwa.go.jp/en/"">National Museum of Western Art, Tokyo</a>","Sir Thomas Baring; Christie's London, 2 June 1848, no. 128; Charles Sedelmeyer, Wien, 20 December 1872, no.142; A. Scharf of Vienna, Paris (Drouot), 18 March 1876, no. 13; Baron Étienne Martin de Beurnonville, Paris (Drouot), 9-16 May 1881, no. 448; C. Sedelmeyer, Paris, 1898 (Catalogue of 300 Paintings, 1898, no. 180); Fürst von Liechtenstein, Wien (Galeriekatalog, 1925, p. 180); Hans Günther Sohl, Brüderich bei Düsseldorf, c. 1964; Galerie Nathan, Zürich, 1971; Agency for Cultural Affairs, Japan, 1980, from which transferred to the NMWA, 1980.",None,None,None,None,A Road Through an Oak Wood,2015-12-30T14:54:35+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1725,1725,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-04T17:27:38+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Jacob van Ruysdael, National Museum of Western Art, Tokyo",http://northbrook.omeka.net/api/items/1725
"Heirs of Hans P. Wertitsch, Vienna",None,None,None,"Jacob van Ruisdael
","Vienna, Heirs of Hans P. Wertitsch",None,"<a href=""https://books.google.com/books?id=97ITM8WEXR0C&amp;lpg=PA320&amp;ots=bJFH1z2Hhv&amp;dq=provenance%20AND%20%22Thomas%20Baring%22&amp;pg=PA144#v=onepage&amp;q=Two%20Water%20Mills%20and%20an%20Open%20Sluice&amp;f=false"">https://books.google.com/books?id=97ITM8WEXR0C&amp;lpg=PA320&amp;ots=bJFH1z2Hhv&amp;dq=provenance%20AND%20%22Thomas%20Baring%22&amp;pg=PA144#v=onepage&amp;q=Two%20Water%20Mills%20and%20an%20Open%20Sluice&amp;f=false</a>",None,None,"Acquired by François Tronchin (1704-1798) of Geneva from Funch, a picture dealer of Bern, in 1774; sale, Paris [Constantin] March 23-24, 1801, no 163 (fr. 705, Bonnemaison ; ""Une Chûte d'eau, des deux côtes de laquelle son des moulins et fabriques. un homme léve une éclouse; le fond est un paysage, ..Il est gravé par Boissieu. B. Hauteur 19 pouc et demi. larg. 25""). Thomas Baring [1790-1873] by 1870; Sir Audley Neeld, Grittleton House, near Chippenham Wiltshire, by 1911; sale, L. W. Neeld, London (Christie's), 9 June 1944, no 27, repr. £2835, Vokins); dealer Koetser, London, 1947; sale, anon., London (Christie's), 13 December 1991, no. 18 (bought in); dealer Brod, London. Acuqired by Hans P. Wertisch [1939-1996], Vienna, in 1993.",None,None,None,None,Two Water Mills and an Open Sluice,2015-12-30T14:54:35+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1726,1726,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-04T17:30:35+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Heirs of Hans P. Wertitsch, Jacob van Ruysdael, Vienna",http://northbrook.omeka.net/api/items/1726
None,None,None,None,after Willem van de Velde the Younger,"Julia Korner Fine Art, London",c. 1840,"<a href=""http://www.juliakorner.com/fine-art-for-sale/d/a-wijdschip-and-a-kaag-under-sail-in-a-very-light-air/46473/"">http://www.juliakorner.com/fine-art-for-sale/d/a-wijdschip-and-a-kaag-under-sail-in-a-very-light-air/46473/</a>",None,"<a href=""http://www.juliakorner.com/"">Julia Korner Fine Art</a>","Thomas Baring Esq., Colonel R.E. Crichton ",None,None,None,None,A wijdschip and a kaag under sail in a very light air,2015-12-30T14:54:35+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1727,1727,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T21:40:55+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Edward William Cooke (after Willem van de Velde the Younger), Julia Korner Fine Art, London",http://northbrook.omeka.net/api/items/1727
None,None,None,None,Sir Thomas Lawrence,Rijksmuseum,c. 1810-1818,"<a href=""https://www.rijksmuseum.nl/nl/collectie/SK-C-1649"">https://www.rijksmuseum.nl/nl/collectie/SK-C-1649</a>",None,"<a href=""https://www.rijksmuseum.nl"">Rijksmuseum</a>","Inv.; collection Asher Wertheimer (1844-1918) London, 1913;{Dealer cat. Gowans & Grau 1913, p. 39.} his sale, London (Christie’s), 18 June 1920, no. 27, 3,100 gns, to Clements;{Note RMA.} …; collection Ogden Mills (1857-1929), New York;{According to the catalogue for the anonymous sale, London (Christie's), 18 April 1996, no. 27.} from his estate, $ 14,000, to the dealer Knoedler, New York, 1956;{GRI, Digital Collections, Knoedler Book 10, Stock No. A6498, p. 186, Row 54, PI Record No. K-34245.} from whom, $20,000, to the dealer Leggatt, London;{GRI, Digital Collections, Knoedler Book 10, Stock No. A6498, p. 186, Row 54, PI Record No. K-34245.}…; collection Baring Brothers, London, 1962;{Garlick 1962, p. 27.} anonymous sale [section 'The property of Baring Brothers Limited'], London (Christie's), 18 April 1996, no. 27, unsold;{Note RMA.} on loan from ING-Baringsbank, London, to the museum, since 1996",None,None,None,None,Maria Mathilda Bingham with Two of her Children,2015-12-30T14:54:36+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1728,1728,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-10T17:34:55+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Rijksmuseum, Thomas Lawrence",http://northbrook.omeka.net/api/items/1728
None,None,None,None,Jan van Huijsum,York Art Gallery,1734,"<a href=""https://rkd.nl/en/explore/images/59654"">https://rkd.nl/en/explore/images/59654</a>",None,"<a href=""http://www.yorkartgallery.org.uk/"">P</a>rivate collection (Mary Fatorinni, Bradford, Yorkshire)","private collection Jan van Huijsum, Amsterdam
1734 - 1749-10-14 in het bezit gebleven van Jan van Huysum tot zijn overlijden in 1749, vervolgens geveild op bovenstaande datum
private collection Gerret Braamcamp, Amsterdam
1749-10-14 - 1771-07-31 beide data betreffen veilingen; in 1766 was het schilderij bij de kunsthandelaar La Salle
private collection Jan Jansz. Gildemeester, Amsterdam
1771-07-31 - 1800-06-11 beide data betreffen veilingen
private collection Francis Denzil Edward Baring (5th Baron Ashburton), London (England)
1810 in bovenstaand jaar door vererving toegevallen aan zijn zoon Thomas Baring; door Sir Francis Baring waarschijnlijk verworven via de kunsthandelaar Ouderkerk de Vries
private collection Sir Thomas Baring (1st Earl of Northbrook), London/East Hampshire
1810 - 1814-05-06 verworven door vererving; gearriveerd op bovenstaande datum, samen met de rest van de verzameling, bij Carlton House na verkoop aan prins-regent, later koning George IV. Door deze verkocht, als gedeeltelijke betaling voor de aankoop van een Rubens aan William Harris
private collection William Harris
gekocht van prins-regent, later koning George IV
private collection George Watson Taylor, London
1818 - 1823-06-13 1818 gesignaleerd, geveild op 13 juni 1823
art dealer Christianus Johannes Nieuwenhuys, Brussels/London
gekocht voor 5000 gulden
- 1823-09-15
private collection William II (King of the Netherlands), Brussels (Belgium)/The Hague (The Netherlands)
na 1839 woonachting in Den Haag
1823-09-15 - 1850-08-01 gekocht in 1823 van kunsthandelaar Christianus Johannes Nieuwenhuys; geveild in 1850
private collection Lionel Nathan baron de Rothschild (1808-1879), Gunnersbury Park (Hounslow)
1878 - 1879 gesignaleerd omstreeks 1878, overleden in 1879; na overlijden in het bezit van zijn weduwe Charlotte
private collection Leopold baron de Rothschild
via zijn moeder Charlotte
private collection Lionel Nathan de Rothschild (1882-1942), Exbury House
door vererving van Leopold de Rothschild
private collection Edmond de Rothschild, Paris
door vererving van Baron Lionel de Rothschild
art dealer Frank Partridge & Sons, London
private collection J.E. Fattorini, Bradford (Yorkshire)
- 1949 overleden in 1949; door vererving aan Mary Fattorini
private collection Mary Fattorini, Bradford (Yorkshire)
2000 overleden
York City Art Gallery, York (England)
1989 - 2003 in bruikleen van Mary Fattorini, Bradford (Yorkshire)",None,None,None,None,Still Life with Flowers and Terra Cotta Vase before a Niche,2015-12-30T14:54:36+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1729,1729,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-05-16T15:58:01+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Jan van Huijsum, York Art Gallery",http://northbrook.omeka.net/api/items/1729
None,None,None,None,Meyndert Hobbema,Hermitage,1653-1670,"<a href=""https://rkd.nl/en/explore/images/238206"">https://rkd.nl/en/explore/images/238206</a>",Maybe #62?,"<a href=""https://www.hermitagemuseum.org/"">Hermitage</a>",None,None,None,None,None,Landscape with Two Fishermen,2015-12-30T14:54:36+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1730,1730,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-09T15:35:11+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Hermitage, Meindert Hobbema",http://northbrook.omeka.net/api/items/1730
